,id,location,gender,department,study level,total_duration,most_used_group
525,1017,1,0.0,14.0,3.0,1051710.0,3D-Printer
526,1019,1,1.0,12.0,2.0,499070.0,3D-Printer
527,1020,1,1.0,12.0,3.0,114006.0,Lasercutter
528,1022,1,0.0,12.0,1.0,1226088.0,3D-Printer
529,1024,1,1.0,10.0,0.0,519190.0,Dirt & Dust
530,1025,1,1.0,10.0,1.0,259665.0,Dirt & Dust
531,1027,1,1.0,12.0,1.0,4548.0,Dirt & Dust
532,1028,1,1.0,7.0,3.0,771587.0,3D-Printer
533,1030,1,1.0,12.0,1.0,7800935.0,3D-Printer
534,1033,1,1.0,12.0,1.0,486581.0,Dirt & Dust
535,1034,1,1.0,11.0,1.0,3691.0,Lasercutter
536,1035,1,1.0,16.0,3.0,569066.0,3D-Printer
537,1036,1,0.0,7.0,1.0,8415.0,Lasercutter
538,1037,1,0.0,0.0,1.0,1183.0,Lasercutter
539,1039,1,0.0,12.0,1.0,104241.0,Lasercutter
540,1040,1,0.0,12.0,1.0,6908.0,3D-Printer
541,1042,1,0.0,0.0,1.0,1124779.0,3D-Printer
542,1044,1,1.0,1.0,3.0,39993.0,Lasercutter
543,1045,1,1.0,14.0,2.0,14336.0,Lasercutter
544,1046,1,1.0,14.0,2.0,3433.0,Lasercutter
545,1047,1,1.0,14.0,3.0,82647.0,Other
546,1049,1,1.0,9.0,0.0,434527.0,3D-Printer
547,1050,1,1.0,12.0,1.0,82438.0,3D-Printer
548,1051,1,1.0,4.0,0.0,480328.0,3D-Printer
549,1053,1,1.0,14.0,2.0,697060.0,3D-Printer
550,1055,1,1.0,14.0,0.0,751143.0,3D-Printer
551,1056,1,1.0,12.0,1.0,4542666.0,Toolbox
552,1057,1,0.0,6.0,2.0,4218.0,Lasercutter
553,1058,1,1.0,11.0,0.0,2268589.0,3D-Printer
554,1059,1,0.0,7.0,0.0,163710.0,3D-Printer
555,1061,1,0.0,12.0,0.0,422128.0,3D-Printer
557,1063,1,0.0,16.0,3.0,429874.0,3D-Printer
558,1064,1,0.0,7.0,2.0,13158.0,Lasercutter
559,1066,1,1.0,9.0,0.0,567292.0,Toolbox
560,1067,2,1.0,12.0,0.0,289548.0,Toolbox
561,1068,1,1.0,10.0,1.0,4980.0,3D-Printer
562,1070,1,0.0,1.0,3.0,6737366.0,3D-Printer
563,1071,1,1.0,9.0,0.0,1700243.0,3D-Printer
564,1072,1,1.0,14.0,1.0,68793.0,3D-Printer
565,1073,1,1.0,11.0,2.0,3096517.0,3D-Printer
567,1076,1,1.0,0.0,3.0,526.0,Lasercutter
568,1082,1,1.0,0.0,1.0,151554.0,Dirt & Dust
569,1083,1,1.0,0.0,1.0,3627401.0,3D-Printer
570,1086,1,1.0,0.0,1.0,624435.0,Dirt & Dust
572,1100,1,1.0,12.0,0.0,178680.0,Lasercutter
573,1105,1,1.0,8.0,0.0,54685.0,Dirt & Dust
574,1107,1,1.0,12.0,0.0,83257.0,3D-Printer
575,1108,1,1.0,9.0,3.0,1478769.0,DLP Printer
576,1110,1,0.0,11.0,3.0,132686.0,3D-Printer
577,1111,1,1.0,4.0,0.0,6754.0,Lasercutter
579,1113,1,1.0,8.0,1.0,1205646.0,3D-Printer
580,1115,1,1.0,12.0,1.0,6273723.0,3D-Printer
581,1116,1,1.0,8.0,2.0,1137422.0,Dirt & Dust
582,1119,2,1.0,12.0,0.0,62167.0,Toolbox
583,1120,1,0.0,15.0,0.0,17682.0,Lasercutter
584,1122,1,1.0,12.0,0.0,5391840.0,3D-Printer
585,1124,1,0.0,9.0,1.0,16867.0,Lasercutter
586,1127,1,1.0,7.0,0.0,18533752.0,3D-Printer
587,1128,1,1.0,13.0,1.0,258888.0,3D-Printer
588,1131,1,1.0,12.0,0.0,5305615.0,3D-Printer
589,1132,1,1.0,7.0,1.0,117727.0,DLP Printer
590,1133,1,1.0,15.0,3.0,1595782.0,3D-Printer
592,1137,1,1.0,1.0,2.0,519541.0,3D-Printer
593,1139,1,1.0,9.0,1.0,706019.0,3D-Printer
594,1140,1,0.0,9.0,1.0,8773.0,Lasercutter
595,1141,1,1.0,9.0,1.0,226474.0,Toolbox
596,1142,1,1.0,9.0,1.0,168423.0,Toolbox
597,1144,1,1.0,9.0,2.0,123493.0,Dirt & Dust
598,1145,1,0.0,9.0,1.0,329946.0,3D-Printer
599,1146,1,1.0,12.0,1.0,296656.0,3D-Printer
600,1147,1,0.0,9.0,1.0,60007.0,3D-Printer
601,1150,1,1.0,12.0,0.0,888762.0,3D-Printer
602,1152,1,1.0,9.0,0.0,22294.0,Lasercutter
603,1153,1,0.0,2.0,0.0,43220.0,Lasercutter
604,1155,1,1.0,11.0,0.0,3783011.0,Toolbox
605,1157,1,1.0,12.0,1.0,2042376.0,3D-Printer
606,1158,1,1.0,12.0,1.0,361324.0,Lasercutter
608,1162,1,0.0,11.0,2.0,21127.0,Lasercutter
609,1163,1,1.0,14.0,0.0,1266492.0,Dirt & Dust
610,1165,2,1.0,9.0,0.0,4797.0,Lasercutter
611,1169,1,1.0,12.0,1.0,1838835.0,3D-Printer
612,1171,1,0.0,0.0,1.0,25362.0,Toolbox
614,1174,2,1.0,12.0,0.0,3083.0,Toolbox
615,1178,1,1.0,12.0,0.0,18515043.0,3D-Printer
616,1179,1,1.0,0.0,1.0,6713.0,Lasercutter
617,1180,1,1.0,7.0,0.0,670113.0,3D-Printer
618,1181,1,1.0,1.0,0.0,1231145.0,Dirt & Dust
619,1182,1,1.0,4.0,0.0,4082.0,Lasercutter
620,1185,1,1.0,1.0,3.0,3051.0,Lasercutter
621,1186,1,1.0,14.0,1.0,9925.0,Lasercutter
622,1187,2,1.0,9.0,0.0,15617.0,Lasercutter
623,1190,1,1.0,9.0,0.0,133167.0,3D-Printer
624,1193,1,0.0,2.0,3.0,22581.0,Lasercutter
625,1196,1,0.0,15.0,0.0,1732.0,Dirt & Dust
626,1198,1,1.0,12.0,1.0,1573670.0,3D-Printer
628,1200,2,1.0,8.0,0.0,427462.0,Toolbox
629,1201,1,0.0,7.0,0.0,4011999.0,3D-Printer
630,1202,1,0.0,15.0,0.0,10623.0,Lasercutter
631,1205,1,1.0,8.0,1.0,515305.0,3D-Printer
632,1206,1,0.0,9.0,1.0,5533.0,3D-Printer
633,1208,1,1.0,9.0,0.0,8525.0,Lasercutter
634,1209,1,0.0,8.0,3.0,10591.0,Lasercutter
636,1211,1,1.0,12.0,2.0,4357116.0,3D-Printer
637,1213,1,1.0,12.0,3.0,646420.0,3D-Printer
638,1217,1,1.0,14.0,0.0,134092.0,3D-Printer
639,1219,1,1.0,9.0,0.0,156181.0,Lasercutter
640,1221,1,1.0,4.0,2.0,3556460.0,3D-Printer
641,1223,1,1.0,4.0,0.0,2669594.0,3D-Printer
642,1224,1,1.0,11.0,0.0,2136.0,Lasercutter
643,1225,1,1.0,1.0,0.0,4917.0,Lasercutter
644,1226,1,1.0,11.0,4.0,364202.0,3D-Printer
645,1228,1,1.0,9.0,0.0,87870.0,Lasercutter
646,1229,1,0.0,15.0,1.0,203098.0,Lasercutter
647,1230,1,1.0,9.0,0.0,251310.0,3D-Printer
648,1231,1,1.0,9.0,2.0,5670.0,Lasercutter
649,1234,1,1.0,8.0,1.0,61518.0,3D-Printer
650,1237,1,0.0,2.0,0.0,338372.0,3D-Printer
651,1238,1,0.0,2.0,0.0,11702.0,Lasercutter
652,1240,1,1.0,8.0,1.0,587471.0,3D-Printer
653,1243,1,1.0,14.0,3.0,80129.0,Other
654,1244,1,0.0,16.0,3.0,35355.0,Lasercutter
655,1245,2,1.0,12.0,0.0,1184751.0,3D-Printer
657,1247,1,1.0,14.0,3.0,1273.0,Lasercutter
659,1254,1,1.0,7.0,0.0,13686500.0,Toolbox
660,1257,1,1.0,8.0,0.0,6055281.0,3D-Printer
661,1260,1,1.0,8.0,0.0,295779.0,3D-Printer
662,1261,1,1.0,11.0,1.0,622558.0,3D-Printer
663,1263,1,0.0,12.0,3.0,2800153.0,3D-Printer
664,1265,1,1.0,12.0,0.0,5748.0,Lasercutter
665,1266,1,1.0,2.0,0.0,89084.0,DLP Printer
666,1272,1,1.0,12.0,1.0,1150.0,Lasercutter
667,1274,1,1.0,12.0,0.0,1776832.0,3D-Printer
668,1275,1,1.0,12.0,0.0,893976.0,3D-Printer
669,1276,1,1.0,10.0,1.0,11576.0,Lasercutter
670,1278,1,1.0,0.0,0.0,150583.0,3D-Printer
671,1279,1,1.0,12.0,1.0,1380811.0,3D-Printer
672,1280,1,1.0,1.0,2.0,40769.0,3D-Printer
673,1281,1,1.0,7.0,2.0,1000041.0,Toolbox
674,1283,1,1.0,8.0,0.0,1247.0,Dirt & Dust
675,1284,1,1.0,12.0,1.0,17825.0,3D-Printer
676,1285,1,1.0,7.0,2.0,1293477.0,3D-Printer
677,1286,1,1.0,12.0,1.0,35727.0,Lasercutter
679,1289,1,0.0,16.0,4.0,2126.0,Lasercutter
680,1291,1,1.0,8.0,0.0,148934.0,Lasercutter
681,1292,1,1.0,4.0,1.0,341122.0,DLP Printer
682,1293,1,1.0,4.0,3.0,105433.0,3D-Printer
683,1295,1,1.0,8.0,1.0,976634.0,3D-Printer
684,1297,1,1.0,1.0,1.0,7054.0,Lasercutter
685,1298,1,0.0,8.0,3.0,266706.0,Lasercutter
686,1301,1,1.0,8.0,3.0,398160.0,3D-Printer
687,1302,1,1.0,12.0,1.0,546078.0,Lasercutter
688,1303,1,1.0,7.0,0.0,6916.0,3D-Printer
689,1304,1,1.0,4.0,1.0,1416508.0,3D-Printer
690,1306,1,1.0,9.0,0.0,24338.0,Lasercutter
691,1307,1,1.0,12.0,1.0,1818546.0,3D-Printer
692,1308,1,1.0,7.0,0.0,1032588.0,3D-Printer
693,1313,1,1.0,0.0,0.0,77669.0,3D-Printer
694,1317,1,1.0,12.0,3.0,2870.0,Lasercutter
695,1318,1,1.0,8.0,0.0,383777.0,Toolbox
696,1319,1,1.0,1.0,2.0,4252122.0,3D-Printer
697,1321,1,1.0,12.0,1.0,57846.0,3D-Printer
698,1322,2,1.0,9.0,0.0,1860.0,Lasercutter
699,1323,2,1.0,8.0,0.0,8117.0,Lasercutter
701,1327,1,0.0,7.0,2.0,1906671.0,3D-Printer
702,1328,1,1.0,7.0,3.0,95157.0,Toolbox
703,1338,2,0.0,13.0,1.0,714.0,Toolbox
704,1346,1,1.0,17.0,0.0,1791.0,Lasercutter
705,1352,1,1.0,8.0,2.0,2095.0,Dirt & Dust
706,1359,1,0.0,16.0,3.0,6403.0,DLP Printer
707,1360,1,1.0,0.0,1.0,2751337.0,3D-Printer
708,1361,1,0.0,1.0,2.0,665872.0,3D-Printer
709,1362,1,1.0,4.0,0.0,915672.0,3D-Printer
710,1363,1,1.0,14.0,3.0,70635.0,3D-Printer
711,1364,1,1.0,12.0,1.0,1939553.0,3D-Printer
712,1365,1,1.0,8.0,0.0,3926858.0,3D-Printer
713,1366,1,1.0,8.0,0.0,1031101.0,DLP Printer
714,1367,1,1.0,12.0,1.0,148175.0,3D-Printer
715,1368,1,1.0,3.0,1.0,2130728.0,3D-Printer
716,1369,1,1.0,0.0,3.0,1802.0,Lasercutter
717,1370,1,1.0,14.0,2.0,4340.0,Lasercutter
718,1372,1,1.0,4.0,0.0,125613.0,Lasercutter
719,1374,1,0.0,15.0,3.0,2816.0,Lasercutter
720,1376,1,1.0,14.0,3.0,564864.0,3D-Printer
721,1377,1,1.0,10.0,1.0,8933313.0,3D-Printer
722,1378,1,1.0,12.0,1.0,4466689.0,3D-Printer
723,1382,1,1.0,12.0,1.0,3807076.0,3D-Printer
724,1387,1,1.0,7.0,3.0,256049.0,Toolbox
725,1392,1,1.0,7.0,3.0,21422.0,Lasercutter
726,1397,1,1.0,10.0,1.0,21905.0,3D-Printer
727,1398,1,1.0,9.0,0.0,570349.0,3D-Printer
728,1400,1,1.0,7.0,2.0,17900.0,Lasercutter
729,1401,1,1.0,14.0,2.0,43256.0,Lasercutter
730,1402,1,0.0,14.0,3.0,270963.0,Lasercutter
731,1405,1,0.0,7.0,2.0,5981.0,3D-Printer
732,1406,1,1.0,4.0,1.0,546415.0,3D-Printer
733,1408,1,0.0,8.0,0.0,240400.0,3D-Printer
734,1409,1,0.0,14.0,3.0,78256.0,3D-Printer
735,1410,1,1.0,8.0,0.0,921389.0,3D-Printer
736,1411,1,1.0,16.0,1.0,148441.0,Toolbox
737,1417,2,1.0,9.0,0.0,1829922.0,3D-Printer
738,1419,1,1.0,8.0,0.0,181947.0,Toolbox
739,1420,1,0.0,2.0,1.0,155308.0,DLP Printer
740,1421,1,1.0,4.0,0.0,80556.0,3D-Printer
741,1426,1,1.0,5.0,1.0,1864.0,Lasercutter
742,1427,1,1.0,8.0,1.0,5134.0,Lasercutter
743,1430,1,1.0,10.0,4.0,7507.0,Lasercutter
745,1444,1,1.0,1.0,1.0,716982.0,Lasercutter
746,1445,1,0.0,1.0,0.0,186216.0,3D-Printer
747,1446,1,1.0,12.0,1.0,1005848.0,Lasercutter
748,1447,1,1.0,12.0,0.0,1079.0,Lasercutter
750,1449,1,1.0,14.0,0.0,62213.0,Toolbox
751,1450,1,1.0,14.0,1.0,176339.0,Toolbox
752,1451,1,1.0,12.0,1.0,2110.0,Lasercutter
753,1455,1,1.0,12.0,0.0,328519.0,3D-Printer
754,1458,1,1.0,9.0,1.0,1789820.0,3D-Printer
755,1460,1,1.0,16.0,3.0,13427.0,Lasercutter
756,1461,1,1.0,12.0,0.0,1007067.0,3D-Printer
757,1462,1,1.0,12.0,0.0,181526.0,Toolbox
758,1464,1,1.0,0.0,0.0,490002.0,Toolbox
759,1465,1,1.0,0.0,1.0,1979974.0,3D-Printer
760,1466,1,0.0,11.0,1.0,3705.0,Lasercutter
761,1467,1,1.0,11.0,0.0,734474.0,DLP Printer
762,1468,1,1.0,0.0,3.0,9363.0,Lasercutter
763,1469,1,1.0,9.0,1.0,20101.0,Lasercutter
764,1478,1,1.0,12.0,1.0,1088900.0,3D-Printer
765,1479,1,1.0,14.0,0.0,276689.0,3D-Printer
766,1481,1,1.0,12.0,0.0,2785498.0,3D-Printer
767,1482,2,1.0,8.0,0.0,172726.0,3D-Printer
768,1484,1,1.0,14.0,1.0,84234.0,3D-Printer
769,1486,2,1.0,4.0,0.0,1899821.0,3D-Printer
770,1487,1,1.0,12.0,0.0,3169509.0,3D-Printer
771,1488,1,1.0,12.0,0.0,4693662.0,3D-Printer
772,1489,1,1.0,12.0,0.0,1676284.0,3D-Printer
773,1490,1,1.0,4.0,0.0,1334355.0,3D-Printer
774,1491,1,0.0,12.0,0.0,2713.0,Lasercutter
775,1493,1,1.0,14.0,0.0,2592278.0,3D-Printer
776,1494,1,1.0,14.0,0.0,571692.0,3D-Printer
777,1495,1,1.0,14.0,0.0,180599.0,Lasercutter
778,1498,1,0.0,1.0,1.0,18.0,3D-Printer
779,1499,1,1.0,12.0,0.0,6132767.0,3D-Printer
780,1500,1,1.0,9.0,1.0,27441.0,Toolbox
781,1501,1,1.0,4.0,1.0,786706.0,3D-Printer
782,1503,1,1.0,4.0,1.0,3980.0,Lasercutter
783,1508,1,1.0,4.0,1.0,16340.0,3D-Printer
784,1510,1,1.0,4.0,1.0,475.0,Dirt & Dust
785,1513,1,1.0,4.0,0.0,6271.0,Dirt & Dust
787,1519,1,0.0,14.0,3.0,1550483.0,3D-Printer
788,1522,1,1.0,0.0,0.0,260532.0,3D-Printer
789,1523,1,1.0,8.0,1.0,3665.0,Lasercutter
790,1524,1,1.0,4.0,2.0,53603.0,3D-Printer
791,1525,1,1.0,14.0,1.0,3861.0,Lasercutter
792,1526,1,0.0,7.0,0.0,35494.0,3D-Printer
793,1527,1,1.0,12.0,1.0,170841.0,DLP Printer
794,1528,2,1.0,14.0,0.0,1415821.0,3D-Printer
795,1529,1,0.0,15.0,1.0,20812.0,Lasercutter
796,1530,1,1.0,4.0,3.0,641850.0,3D-Printer
797,1532,1,0.0,4.0,0.0,180845.0,Other
798,1533,1,1.0,12.0,0.0,266027.0,3D-Printer
799,1534,1,1.0,4.0,1.0,4157379.0,Toolbox
800,1535,1,0.0,4.0,0.0,569709.0,3D-Printer
801,1536,1,1.0,8.0,2.0,47947.0,Lasercutter
802,1537,1,1.0,12.0,1.0,269277.0,3D-Printer
803,1539,1,0.0,2.0,2.0,4885.0,3D-Printer
804,1540,1,0.0,10.0,1.0,196094.0,Toolbox
805,1541,1,1.0,14.0,2.0,7096.0,Lasercutter
806,1545,1,1.0,11.0,0.0,14577.0,3D-Printer
807,1547,1,1.0,9.0,0.0,549424.0,Toolbox
808,1549,1,1.0,9.0,0.0,166.0,Dirt & Dust
809,1550,1,1.0,9.0,0.0,227.0,Dirt & Dust
810,1551,1,1.0,9.0,0.0,304781.0,3D-Printer
811,1553,1,0.0,13.0,3.0,85408.0,3D-Printer
812,1561,1,1.0,12.0,0.0,142165.0,3D-Printer
813,1564,1,1.0,14.0,0.0,4069.0,Lasercutter
814,1565,1,0.0,1.0,0.0,1725.0,Lasercutter
815,1568,1,1.0,1.0,0.0,2154166.0,3D-Printer
816,1569,1,1.0,16.0,4.0,331070.0,Toolbox
818,1571,1,0.0,0.0,0.0,4174.0,Lasercutter
819,1572,1,1.0,9.0,0.0,3522890.0,3D-Printer
820,1573,1,1.0,9.0,0.0,3962.0,Lasercutter
821,1575,1,1.0,12.0,0.0,3986706.0,3D-Printer
822,1576,1,1.0,12.0,0.0,55220.0,3D-Printer
823,1577,1,1.0,12.0,0.0,170209.0,3D-Printer
824,1579,1,1.0,12.0,0.0,117667.0,Toolbox
825,1580,1,0.0,7.0,0.0,4781336.0,3D-Printer
826,1585,1,1.0,14.0,2.0,11749.0,Lasercutter
827,1586,1,1.0,14.0,4.0,454241.0,Other
828,1587,1,1.0,17.0,0.0,17978.0,Lasercutter
829,1588,1,1.0,11.0,0.0,312319.0,3D-Printer
830,1589,1,1.0,11.0,1.0,3100598.0,3D-Printer
831,1590,1,1.0,11.0,0.0,431410.0,3D-Printer
832,1591,1,1.0,11.0,0.0,369673.0,3D-Printer
833,1592,1,1.0,4.0,2.0,90662.0,Other
834,1595,1,0.0,7.0,1.0,131824.0,3D-Printer
835,1598,2,1.0,12.0,0.0,399393.0,Lasercutter
836,1599,1,1.0,12.0,0.0,1059415.0,Toolbox
837,1601,1,1.0,12.0,0.0,496.0,3D-Printer
838,1603,1,1.0,10.0,2.0,1335.0,Lasercutter
839,1604,1,1.0,5.0,2.0,15027.0,Lasercutter
840,1605,1,0.0,10.0,1.0,3122.0,Lasercutter
841,1607,1,1.0,12.0,0.0,355542.0,3D-Printer
842,1608,1,1.0,12.0,0.0,1218037.0,3D-Printer
843,1609,1,0.0,7.0,0.0,269565.0,3D-Printer
844,1613,1,1.0,14.0,0.0,282352.0,3D-Printer
845,1615,1,1.0,1.0,0.0,7766.0,Lasercutter
846,1618,1,1.0,9.0,1.0,159049.0,3D-Printer
847,1620,1,1.0,12.0,0.0,1300305.0,Toolbox
848,1621,2,1.0,12.0,0.0,366280.0,3D-Printer
849,1622,1,1.0,12.0,0.0,929490.0,3D-Printer
850,1624,1,1.0,12.0,0.0,237772.0,3D-Printer
851,1625,1,1.0,12.0,1.0,7314.0,Lasercutter
852,1627,1,1.0,12.0,0.0,383445.0,3D-Printer
853,1628,1,1.0,12.0,0.0,61896.0,Lasercutter
854,1629,1,1.0,12.0,0.0,1077.0,Lasercutter
855,1633,1,1.0,7.0,0.0,57996.0,3D-Printer
857,1637,1,0.0,0.0,0.0,96876.0,3D-Printer
858,1638,2,1.0,12.0,1.0,36447.0,3D-Printer
859,1639,1,1.0,14.0,2.0,348732.0,3D-Printer
860,1640,1,1.0,12.0,0.0,53166.0,3D-Printer
861,1641,1,1.0,14.0,2.0,190146.0,3D-Printer
862,1642,1,1.0,12.0,1.0,159847.0,3D-Printer
863,1643,1,1.0,12.0,0.0,499464.0,3D-Printer
864,1644,1,1.0,4.0,0.0,98150.0,Other
865,1649,1,0.0,14.0,2.0,1075218.0,3D-Printer
866,1652,1,1.0,8.0,1.0,1459335.0,3D-Printer
867,1655,1,0.0,0.0,0.0,136768.0,3D-Printer
868,1659,1,1.0,12.0,0.0,835.0,Toolbox
869,1661,1,1.0,1.0,1.0,67543.0,3D-Printer
870,1662,1,1.0,1.0,1.0,2434.0,Lasercutter
872,1667,2,1.0,12.0,0.0,693.0,Toolbox
873,1668,1,1.0,10.0,0.0,5991.0,Dirt & Dust
874,1669,1,0.0,12.0,0.0,744580.0,Toolbox
875,1671,1,1.0,9.0,1.0,734522.0,3D-Printer
876,1672,1,1.0,7.0,0.0,48271.0,3D-Printer
877,1673,2,1.0,12.0,0.0,73857.0,3D-Printer
878,1674,1,1.0,7.0,3.0,12427.0,Lasercutter
879,1675,1,1.0,8.0,0.0,5186.0,Toolbox
880,1676,1,0.0,7.0,0.0,444.0,3D-Printer
881,1679,1,1.0,10.0,0.0,2208.0,Lasercutter
882,1680,1,0.0,4.0,0.0,866295.0,Toolbox
883,1681,1,0.0,15.0,0.0,72072.0,3D-Printer
884,1682,1,1.0,14.0,0.0,4150.0,Toolbox
885,1685,1,1.0,1.0,1.0,72557.0,3D-Printer
886,1686,1,1.0,1.0,1.0,162880.0,3D-Printer
887,1688,1,1.0,12.0,0.0,25962.0,3D-Printer
888,1689,1,1.0,11.0,3.0,196255.0,3D-Printer
889,1690,1,0.0,11.0,2.0,535932.0,3D-Printer
890,1691,1,0.0,15.0,1.0,36269.0,3D-Printer
891,1692,1,0.0,15.0,1.0,8856.0,3D-Printer
892,1693,1,1.0,1.0,3.0,1045.0,Dirt & Dust
893,1695,1,0.0,7.0,0.0,82335.0,3D-Printer
894,1696,1,0.0,7.0,0.0,152786.0,3D-Printer
895,1697,1,0.0,15.0,0.0,822733.0,3D-Printer
896,1699,1,1.0,2.0,1.0,157360.0,3D-Printer
897,1700,1,1.0,4.0,3.0,1528431.0,3D-Printer
898,1701,1,0.0,4.0,1.0,11978.0,Lasercutter
899,1711,1,1.0,10.0,1.0,13653.0,3D-Printer
900,1712,1,1.0,1.0,1.0,15387.0,3D-Printer
901,1713,1,1.0,1.0,1.0,45439.0,3D-Printer
902,1714,1,1.0,9.0,0.0,224767.0,3D-Printer
903,1717,1,1.0,14.0,4.0,3595.0,3D-Printer
904,1718,1,0.0,14.0,2.0,660.0,Lasercutter
905,1719,1,1.0,1.0,1.0,324589.0,Lasercutter
906,1721,1,0.0,14.0,0.0,10939.0,Lasercutter
907,1728,1,1.0,16.0,3.0,14337.0,Toolbox
908,1729,1,1.0,8.0,0.0,122433.0,3D-Printer
909,1730,1,1.0,0.0,3.0,1145656.0,3D-Printer
910,1731,1,0.0,9.0,3.0,7582656.0,Toolbox
911,1732,1,1.0,16.0,3.0,88315.0,Lasercutter
912,1734,2,1.0,9.0,1.0,786931.0,3D-Printer
913,1735,2,1.0,0.0,0.0,990658.0,3D-Printer
914,1736,1,0.0,9.0,1.0,76202.0,Lasercutter
915,1738,1,1.0,8.0,0.0,405049.0,Toolbox
916,1739,1,1.0,2.0,2.0,2764491.0,3D-Printer
917,1742,1,0.0,8.0,0.0,261392.0,Lasercutter
918,1743,1,1.0,8.0,0.0,20.0,DLP Printer
919,1745,1,0.0,11.0,0.0,694802.0,Other
921,1747,1,1.0,8.0,1.0,1442703.0,Toolbox
922,1751,1,1.0,9.0,1.0,3412.0,Toolbox
923,1752,1,1.0,12.0,1.0,1518063.0,3D-Printer
924,1753,1,1.0,11.0,0.0,3185140.0,3D-Printer
925,1754,1,1.0,12.0,1.0,1414.0,Lasercutter
926,1756,1,1.0,14.0,3.0,721344.0,3D-Printer
927,1757,1,1.0,9.0,0.0,1549738.0,Toolbox
928,1761,1,1.0,1.0,3.0,28217.0,3D-Printer
929,1762,1,1.0,1.0,0.0,406475.0,Lasercutter
931,1766,1,1.0,9.0,1.0,144650.0,3D-Printer
932,1768,1,1.0,14.0,1.0,431.0,Lasercutter
933,1770,1,0.0,4.0,2.0,540445.0,3D-Printer
934,1771,1,1.0,12.0,1.0,32052.0,Lasercutter
935,1772,1,1.0,14.0,0.0,20050.0,Lasercutter
936,1773,1,0.0,8.0,0.0,253210.0,Other
937,1776,1,1.0,12.0,0.0,548526.0,3D-Printer
938,1777,1,1.0,9.0,0.0,2229.0,Lasercutter
939,1779,1,1.0,15.0,1.0,145625.0,3D-Printer
940,1780,1,1.0,8.0,0.0,838065.0,3D-Printer
941,1781,1,1.0,8.0,1.0,81860.0,3D-Printer
942,1784,1,1.0,12.0,0.0,883480.0,3D-Printer
943,1786,1,1.0,1.0,0.0,820370.0,3D-Printer
944,1787,1,1.0,12.0,0.0,3844.0,Lasercutter
945,1790,1,1.0,4.0,1.0,7135.0,DLP Printer
946,1791,1,1.0,11.0,0.0,83107.0,DLP Printer
947,1792,1,1.0,14.0,1.0,74132.0,3D-Printer
950,1797,2,1.0,1.0,4.0,2729343.0,3D-Printer
953,1800,1,0.0,14.0,4.0,504730.0,Lasercutter
954,1804,1,1.0,12.0,2.0,594123.0,Toolbox
955,1805,1,1.0,9.0,1.0,1035710.0,Toolbox
956,1807,1,1.0,12.0,0.0,9408629.0,3D-Printer
957,1808,1,1.0,9.0,0.0,2244423.0,3D-Printer
958,1809,1,0.0,11.0,2.0,4276861.0,3D-Printer
959,1810,1,1.0,9.0,0.0,395534.0,3D-Printer
961,1812,1,1.0,9.0,1.0,22611896.0,3D-Printer
962,1813,1,1.0,4.0,1.0,3170.0,Lasercutter
963,1829,1,1.0,9.0,0.0,586411.0,3D-Printer
964,1830,1,1.0,2.0,0.0,1771446.0,3D-Printer
965,1831,1,1.0,4.0,0.0,2518341.0,3D-Printer
966,1833,1,1.0,4.0,2.0,22308.0,Lasercutter
967,1834,1,1.0,12.0,0.0,4504227.0,3D-Printer
968,1835,1,1.0,1.0,1.0,2607.0,Lasercutter
969,1837,1,1.0,12.0,0.0,4477891.0,3D-Printer
970,1838,1,1.0,12.0,1.0,4896504.0,3D-Printer
971,1845,1,0.0,4.0,0.0,2296618.0,Toolbox
972,1846,1,1.0,10.0,0.0,464774.0,Lasercutter
973,1848,1,1.0,2.0,0.0,899790.0,Toolbox
974,1850,1,1.0,10.0,0.0,7439.0,Lasercutter
975,1852,1,1.0,12.0,1.0,4833576.0,3D-Printer
976,1853,1,1.0,9.0,0.0,7261.0,3D-Printer
977,1854,1,1.0,11.0,1.0,308840.0,3D-Printer
978,1855,1,1.0,12.0,0.0,997228.0,3D-Printer
979,1856,1,1.0,12.0,0.0,1394864.0,3D-Printer
980,1857,1,1.0,12.0,0.0,906689.0,3D-Printer
981,1858,1,1.0,12.0,0.0,76671.0,3D-Printer
982,1861,1,1.0,8.0,0.0,4979.0,Other
983,1862,1,1.0,12.0,0.0,4087004.0,Toolbox
984,1863,1,1.0,9.0,1.0,1918471.0,Dirt & Dust
985,1865,1,0.0,2.0,0.0,15985362.0,Lasercutter
986,1866,1,0.0,16.0,3.0,373321.0,Toolbox
987,1867,1,1.0,12.0,1.0,190266.0,Toolbox
988,1868,1,0.0,12.0,1.0,1171857.0,3D-Printer
989,1869,1,1.0,1.0,0.0,1200333.0,3D-Printer
990,1871,1,1.0,11.0,0.0,169125.0,Toolbox
991,1872,1,2.0,9.0,1.0,14268441.0,Toolbox
992,1875,1,1.0,12.0,1.0,203241.0,Lasercutter
993,1876,1,1.0,10.0,0.0,2351568.0,Toolbox
994,1877,1,1.0,14.0,1.0,442816.0,Dirt & Dust
995,1878,1,0.0,0.0,1.0,22058.0,Other
996,1879,1,1.0,4.0,1.0,73483.0,3D-Printer
997,1880,1,1.0,4.0,0.0,67694.0,3D-Printer
998,1881,1,0.0,11.0,2.0,325096.0,DLP Printer
999,1888,1,1.0,4.0,1.0,372038.0,3D-Printer
